timestamp,value
1717852810750000000,0.719841
1717852810760000000,0.720040
1717852810770000000,0.720235
1717852810780000000,0.720428
1717852810790000000,0.720617
1717852810800000000,0.720804
1717852810810000000,0.720987
1717852810820000000,0.721167
1717852810830000000,0.721344
1717852810840000000,0.721518
1717852810850000000,0.721689
1717852810860000000,0.721857
1717852810870000000,0.722022
1717852810880000000,0.722184
1717852810890000000,0.722342
1717852810900000000,0.722497
1717852810910000000,0.722650
1717852810920000000,0.722799
1717852810930000000,0.722945
1717852810940000000,0.723089
1717852810950000000,0.723229
1717852810960000000,0.723366
1717852810970000000,0.723500
1717852810980000000,0.723631
1717852810990000000,0.723759
1717852811000000000,0.723885
1717852811010000000,0.724007
1717852811020000000,0.724126
1717852811030000000,0.724242
1717852811040000000,0.724356
1717852811050000000,0.724467
1717852811060000000,0.724574
1717852811070000000,0.724679
1717852811080000000,0.724781
1717852811090000000,0.724881
1717852811100000000,0.724978
1717852811110000000,0.725071
1717852811120000000,0.725163
1717852811130000000,0.725251
1717852811140000000,0.725337
1717852811150000000,0.725421
1717852811160000000,0.725501
1717852811170000000,0.725580
1717852811180000000,0.725655
1717852811190000000,0.725729
1717852811200000000,0.725800
1717852811210000000,0.725868
1717852811220000000,0.725934
1717852811230000000,0.725998
1717852811240000000,0.726060
1717852811250000000,0.726119
1717852811260000000,0.726176
1717852811270000000,0.726231
1717852811280000000,0.726284
1717852811290000000,0.726335
1717852811300000000,0.726384
1717852811310000000,0.726430
1717852811320000000,0.726475
1717852811330000000,0.726518
1717852811340000000,0.726559
1717852811350000000,0.726599
1717852811360000000,0.726636
1717852811370000000,0.726672
1717852811380000000,0.726707
1717852811390000000,0.726739
1717852811400000000,0.726770
1717852811410000000,0.726800
1717852811420000000,0.726828
1717852811430000000,0.726855
1717852811440000000,0.726881
1717852811450000000,0.726905
1717852811460000000,0.726928
1717852811470000000,0.726949
1717852811480000000,0.726970
1717852811490000000,0.726990
1717852811500000000,0.727008
1717852811510000000,0.727026
1717852811520000000,0.727043
1717852811530000000,0.727059
1717852811540000000,0.727074
1717852811550000000,0.727088
1717852811560000000,0.727102
1717852811570000000,0.727115
1717852811580000000,0.727127
1717852811590000000,0.727139
1717852811600000000,0.727151
1717852811610000000,0.727162
1717852811620000000,0.727173
1717852811630000000,0.727183
1717852811640000000,0.727194
1717852811650000000,0.727204
1717852811660000000,0.727214
1717852811670000000,0.727224
1717852811680000000,0.727234
1717852811690000000,0.727244
1717852811700000000,0.727254
1717852811710000000,0.727265
1717852811720000000,0.727276
1717852811730000000,0.727287
1717852811740000000,0.727298
1717852811750000000,0.727310
1717852811760000000,0.727322
1717852811770000000,0.727335
1717852811780000000,0.727348
1717852811790000000,0.727363
1717852811800000000,0.727377
1717852811810000000,0.727393
1717852811820000000,0.727409
1717852811830000000,0.727427
1717852811840000000,0.727445
1717852811850000000,0.727464
1717852811860000000,0.727485
1717852811870000000,0.727506
1717852811880000000,0.727529
1717852811890000000,0.727552
1717852811900000000,0.727577
1717852811910000000,0.727604
1717852811920000000,0.727631
1717852811930000000,0.727661
1717852811940000000,0.727691
1717852811950000000,0.727723
1717852811960000000,0.727757
1717852811970000000,0.727793
1717852811980000000,0.727830
1717852811990000000,0.727868
1717852812000000000,0.727909
1717852812010000000,0.727951
1717852812020000000,0.727996
1717852812030000000,0.728042
1717852812040000000,0.728090
1717852812050000000,0.728140
1717852812060000000,0.728192
1717852812070000000,0.728246
1717852812080000000,0.728303
1717852812090000000,0.728361
1717852812100000000,0.728422
1717852812110000000,0.728485
1717852812120000000,0.728551
1717852812130000000,0.728618
1717852812140000000,0.728688
1717852812150000000,0.728761
1717852812160000000,0.728836
1717852812170000000,0.728913
1717852812180000000,0.728993
1717852812190000000,0.729076
1717852812200000000,0.729161
1717852812210000000,0.729249
1717852812220000000,0.729339
1717852812230000000,0.729432
1717852812240000000,0.729528
1717852812250000000,0.729626
1717852812260000000,0.729727
1717852812270000000,0.729831
1717852812280000000,0.729938
1717852812290000000,0.730048
1717852812300000000,0.730160
1717852812310000000,0.730276
1717852812320000000,0.730394
1717852812330000000,0.730515
1717852812340000000,0.730640
1717852812350000000,0.730767
1717852812360000000,0.730897
1717852812370000000,0.731030
1717852812380000000,0.731166
1717852812390000000,0.731305
1717852812400000000,0.731448
1717852812410000000,0.731593
1717852812420000000,0.731741
1717852812430000000,0.731892
1717852812440000000,0.732047
1717852812450000000,0.732204
1717852812460000000,0.732365
1717852812470000000,0.732529
1717852812480000000,0.732695
1717852812490000000,0.732865
1717852812500000000,0.733038
1717852812510000000,0.733214
1717852812520000000,0.733394
1717852812530000000,0.733576
1717852812540000000,0.733761
1717852812550000000,0.733950
1717852812560000000,0.734141
1717852812570000000,0.734336
1717852812580000000,0.734534
1717852812590000000,0.734734
1717852812600000000,0.734938
1717852812610000000,0.735145
1717852812620000000,0.735355
1717852812630000000,0.735568
1717852812640000000,0.735784
1717852812650000000,0.736003
1717852812660000000,0.736225
1717852812670000000,0.736450
1717852812680000000,0.736677
1717852812690000000,0.736908
1717852812700000000,0.737142
1717852812710000000,0.737378
1717852812720000000,0.737618
1717852812730000000,0.737860
1717852812740000000,0.738105
1717852812750000000,0.738353
1717852812760000000,0.738603
1717852812770000000,0.738857
1717852812780000000,0.739113
1717852812790000000,0.739371
1717852812800000000,0.739633
1717852812810000000,0.739897
1717852812820000000,0.740163
1717852812830000000,0.740432
1717852812840000000,0.740704
1717852812850000000,0.740978
1717852812860000000,0.741255
1717852812870000000,0.741534
1717852812880000000,0.741815
1717852812890000000,0.742099
1717852812900000000,0.742385
1717852812910000000,0.742673
1717852812920000000,0.742964
1717852812930000000,0.743256
1717852812940000000,0.743551
1717852812950000000,0.743848
1717852812960000000,0.744147
1717852812970000000,0.744448
1717852812980000000,0.744751
1717852812990000000,0.745055
1717852813000000000,0.745362
1717852813010000000,0.745671
1717852813020000000,0.745981
1717852813030000000,0.746293
1717852813040000000,0.746607
1717852813050000000,0.746922
1717852813060000000,0.747239
1717852813070000000,0.747557
1717852813080000000,0.747877
1717852813090000000,0.748199
1717852813100000000,0.748521
1717852813110000000,0.748845
1717852813120000000,0.749171
1717852813130000000,0.749497
1717852813140000000,0.749825
1717852813150000000,0.750154
1717852813160000000,0.750483
1717852813170000000,0.750814
1717852813180000000,0.751146
1717852813190000000,0.751479
1717852813200000000,0.751812
1717852813210000000,0.752146
1717852813220000000,0.752481
1717852813230000000,0.752817
1717852813240000000,0.753153
1717852813250000000,0.753490
1717852813260000000,0.753827
1717852813270000000,0.754165
1717852813280000000,0.754503
1717852813290000000,0.754841
1717852813300000000,0.755180
1717852813310000000,0.755518
1717852813320000000,0.755857
1717852813330000000,0.756196
1717852813340000000,0.756535
1717852813350000000,0.756874
1717852813360000000,0.757213
1717852813370000000,0.757552
1717852813380000000,0.757890
1717852813390000000,0.758229
1717852813400000000,0.758567
1717852813410000000,0.758904
1717852813420000000,0.759241
1717852813430000000,0.759578
1717852813440000000,0.759914
1717852813450000000,0.760249
1717852813460000000,0.760584
1717852813470000000,0.760918
1717852813480000000,0.761251
1717852813490000000,0.761583
1717852813500000000,0.761915
1717852813510000000,0.762245
1717852813520000000,0.762575
1717852813530000000,0.762903
1717852813540000000,0.763231
1717852813550000000,0.763557
1717852813560000000,0.763882
1717852813570000000,0.764205
1717852813580000000,0.764527
1717852813590000000,0.764848
1717852813600000000,0.765168
1717852813610000000,0.765486
1717852813620000000,0.765802
1717852813630000000,0.766117
1717852813640000000,0.766430
1717852813650000000,0.766741
1717852813660000000,0.767051
1717852813670000000,0.767359
1717852813680000000,0.767665
1717852813690000000,0.767969
1717852813700000000,0.768271
1717852813710000000,0.768572
1717852813720000000,0.768870
1717852813730000000,0.769166
1717852813740000000,0.769460
1717852813750000000,0.769752
1717852813760000000,0.770042
1717852813770000000,0.770329
1717852813780000000,0.770615
1717852813790000000,0.770898
1717852813800000000,0.771178
1717852813810000000,0.771456
1717852813820000000,0.771732
1717852813830000000,0.772005
1717852813840000000,0.772276
1717852813850000000,0.772545
1717852813860000000,0.772810
1717852813870000000,0.773073
1717852813880000000,0.773334
1717852813890000000,0.773592
1717852813900000000,0.773847
1717852813910000000,0.774099
1717852813920000000,0.774349
1717852813930000000,0.774596
1717852813940000000,0.774840
1717852813950000000,0.775081
1717852813960000000,0.775320
1717852813970000000,0.775555
1717852813980000000,0.775788
1717852813990000000,0.776018
1717852814000000000,0.776244
1717852814010000000,0.776468
1717852814020000000,0.776689
1717852814030000000,0.776907
1717852814040000000,0.777122
1717852814050000000,0.777334
1717852814060000000,0.777543
1717852814070000000,0.777749
1717852814080000000,0.777952
1717852814090000000,0.778151
1717852814100000000,0.778348
1717852814110000000,0.778542
1717852814120000000,0.778732
1717852814130000000,0.778920
1717852814140000000,0.779104
1717852814150000000,0.779285
1717852814160000000,0.779463
1717852814170000000,0.779638
1717852814180000000,0.779810
1717852814190000000,0.779979
1717852814200000000,0.780145
1717852814210000000,0.780308
1717852814220000000,0.780467
1717852814230000000,0.780624
1717852814240000000,0.780777
1717852814250000000,0.780927
1717852814260000000,0.781075
1717852814270000000,0.781219
1717852814280000000,0.781360
1717852814290000000,0.781498
1717852814300000000,0.781633
1717852814310000000,0.781765
1717852814320000000,0.781895
1717852814330000000,0.782021
1717852814340000000,0.782144
1717852814350000000,0.782264
1717852814360000000,0.782382
1717852814370000000,0.782496
1717852814380000000,0.782608
1717852814390000000,0.782716
1717852814400000000,0.782822
1717852814410000000,0.782925
1717852814420000000,0.783026
1717852814430000000,0.783123
1717852814440000000,0.783218
1717852814450000000,0.783310
1717852814460000000,0.783400
1717852814470000000,0.783487
1717852814480000000,0.783571
1717852814490000000,0.783652
1717852814500000000,0.783732
1717852814510000000,0.783808
1717852814520000000,0.783882
1717852814530000000,0.783954
1717852814540000000,0.784023
1717852814550000000,0.784090
1717852814560000000,0.784155
1717852814570000000,0.784217
1717852814580000000,0.784277
1717852814590000000,0.784335
1717852814600000000,0.784391
1717852814610000000,0.784444
1717852814620000000,0.784496
1717852814630000000,0.784545
1717852814640000000,0.784593
1717852814650000000,0.784638
1717852814660000000,0.784682
1717852814670000000,0.784724
1717852814680000000,0.784763
1717852814690000000,0.784802
1717852814700000000,0.784838
1717852814710000000,0.784873
1717852814720000000,0.784906
1717852814730000000,0.784938
1717852814740000000,0.784968
1717852814750000000,0.784997
1717852814760000000,0.785024
1717852814770000000,0.785050
1717852814780000000,0.785074
1717852814790000000,0.785098
1717852814800000000,0.785120
1717852814810000000,0.785141
1717852814820000000,0.785161
1717852814830000000,0.785180
1717852814840000000,0.785198
1717852814850000000,0.785215
1717852814860000000,0.785231
1717852814870000000,0.785246
1717852814880000000,0.785261
1717852814890000000,0.785275
1717852814900000000,0.785288
1717852814910000000,0.785301
1717852814920000000,0.785313
1717852814930000000,0.785325
1717852814940000000,0.785336
1717852814950000000,0.785347
1717852814960000000,0.785357
1717852814970000000,0.785368
1717852814980000000,0.785378
1717852814990000000,0.785388
1717852815000000000,0.785398
1717852815010000000,0.785408
1717852815020000000,0.785418
1717852815030000000,0.785429
1717852815040000000,0.785439
1717852815050000000,0.785450
1717852815060000000,0.785461
1717852815070000000,0.785472
1717852815080000000,0.785483
1717852815090000000,0.785496
1717852815100000000,0.785508
1717852815110000000,0.785522
1717852815120000000,0.785535
1717852815130000000,0.785550
1717852815140000000,0.785565
1717852815150000000,0.785582
1717852815160000000,0.785599
1717852815170000000,0.785616
1717852815180000000,0.785635
1717852815190000000,0.785655
1717852815200000000,0.785676
1717852815210000000,0.785698
1717852815220000000,0.785722
1717852815230000000,0.785746
1717852815240000000,0.785772
1717852815250000000,0.785800
1717852815260000000,0.785828
1717852815270000000,0.785858
1717852815280000000,0.785890
1717852815290000000,0.785923
1717852815300000000,0.785958
1717852815310000000,0.785995
1717852815320000000,0.786033
1717852815330000000,0.786073
1717852815340000000,0.786115
1717852815350000000,0.786158
1717852815360000000,0.786204
1717852815370000000,0.786251
1717852815380000000,0.786301
1717852815390000000,0.786352
1717852815400000000,0.786406
1717852815410000000,0.786461
1717852815420000000,0.786519
1717852815430000000,0.786579
1717852815440000000,0.786642
1717852815450000000,0.786706
1717852815460000000,0.786773
1717852815470000000,0.786842
1717852815480000000,0.786914
1717852815490000000,0.786988
1717852815500000000,0.787065
1717852815510000000,0.787144
1717852815520000000,0.787226
1717852815530000000,0.787310
1717852815540000000,0.787397
1717852815550000000,0.787486
1717852815560000000,0.787578
1717852815570000000,0.787673
1717852815580000000,0.787771
1717852815590000000,0.787871
1717852815600000000,0.787974
1717852815610000000,0.788080
1717852815620000000,0.788189
1717852815630000000,0.788300
1717852815640000000,0.788415
1717852815650000000,0.788532
1717852815660000000,0.788652
1717852815670000000,0.788776
1717852815680000000,0.788902
1717852815690000000,0.789031
1717852815700000000,0.789163
1717852815710000000,0.789298
1717852815720000000,0.789436
1717852815730000000,0.789577
1717852815740000000,0.789722
1717852815750000000,0.789869
1717852815760000000,0.790019
1717852815770000000,0.790173
1717852815780000000,0.790329
1717852815790000000,0.790489
1717852815800000000,0.790651
1717852815810000000,0.790817
1717852815820000000,0.790986
1717852815830000000,0.791158
1717852815840000000,0.791333
1717852815850000000,0.791511
1717852815860000000,0.791692
1717852815870000000,0.791877
1717852815880000000,0.792064
1717852815890000000,0.792255
1717852815900000000,0.792448
1717852815910000000,0.792645
1717852815920000000,0.792845
1717852815930000000,0.793048
1717852815940000000,0.793253
1717852815950000000,0.793462
1717852815960000000,0.793674
1717852815970000000,0.793889
1717852815980000000,0.794107
1717852815990000000,0.794328
1717852816000000000,0.794552
1717852816010000000,0.794779
1717852816020000000,0.795009
1717852816030000000,0.795241
1717852816040000000,0.795477
1717852816050000000,0.795715
1717852816060000000,0.795956
1717852816070000000,0.796201
1717852816080000000,0.796447
1717852816090000000,0.796697
1717852816100000000,0.796950
1717852816110000000,0.797205
1717852816120000000,0.797463
1717852816130000000,0.797723
1717852816140000000,0.797986
1717852816150000000,0.798252
1717852816160000000,0.798520
1717852816170000000,0.798791
1717852816180000000,0.799064
1717852816190000000,0.799340
1717852816200000000,0.799618
1717852816210000000,0.799899
1717852816220000000,0.800182
1717852816230000000,0.800467
1717852816240000000,0.800754
1717852816250000000,0.801044
1717852816260000000,0.801336
1717852816270000000,0.801630
1717852816280000000,0.801926
1717852816290000000,0.802225
1717852816300000000,0.802525
1717852816310000000,0.802827
1717852816320000000,0.803131
1717852816330000000,0.803437
1717852816340000000,0.803745
1717852816350000000,0.804055
1717852816360000000,0.804366
1717852816370000000,0.804680
1717852816380000000,0.804994
1717852816390000000,0.805311
1717852816400000000,0.805629
1717852816410000000,0.805948
1717852816420000000,0.806269
1717852816430000000,0.806591
1717852816440000000,0.806915
1717852816450000000,0.807240
1717852816460000000,0.807566
1717852816470000000,0.807893
1717852816480000000,0.808221
1717852816490000000,0.808551
1717852816500000000,0.808881
1717852816510000000,0.809213
1717852816520000000,0.809545
1717852816530000000,0.809878
1717852816540000000,0.810212
1717852816550000000,0.810547
1717852816560000000,0.810883
1717852816570000000,0.811219
1717852816580000000,0.811555
1717852816590000000,0.811892
1717852816600000000,0.812230
1717852816610000000,0.812568
1717852816620000000,0.812906
1717852816630000000,0.813244
1717852816640000000,0.813583
1717852816650000000,0.813922
1717852816660000000,0.814261
1717852816670000000,0.814600
1717852816680000000,0.814939
1717852816690000000,0.815278
1717852816700000000,0.815617
1717852816710000000,0.815955
1717852816720000000,0.816294
1717852816730000000,0.816632
1717852816740000000,0.816969
1717852816750000000,0.817307
1717852816760000000,0.817643
1717852816770000000,0.817980
1717852816780000000,0.818315
1717852816790000000,0.818650
1717852816800000000,0.818984
1717852816810000000,0.819318
1717852816820000000,0.819650
1717852816830000000,0.819982
1717852816840000000,0.820313
1717852816850000000,0.820643
1717852816860000000,0.820972
1717852816870000000,0.821299
1717852816880000000,0.821626
1717852816890000000,0.821951
1717852816900000000,0.822275
1717852816910000000,0.822598
1717852816920000000,0.822919
1717852816930000000,0.823239
1717852816940000000,0.823557
1717852816950000000,0.823874
1717852816960000000,0.824190
1717852816970000000,0.824503
1717852816980000000,0.824815
1717852816990000000,0.825126
1717852817000000000,0.825434
1717852817010000000,0.825741
1717852817020000000,0.826046
1717852817030000000,0.826349
1717852817040000000,0.826650
1717852817050000000,0.826948
1717852817060000000,0.827245
1717852817070000000,0.827540
1717852817080000000,0.827833
1717852817090000000,0.828123
1717852817100000000,0.828412
1717852817110000000,0.828698
1717852817120000000,0.828981
1717852817130000000,0.829263
1717852817140000000,0.829542
1717852817150000000,0.829818
1717852817160000000,0.830092
1717852817170000000,0.830364
1717852817180000000,0.830633
1717852817190000000,0.830900
1717852817200000000,0.831164
1717852817210000000,0.831425
1717852817220000000,0.831684
1717852817230000000,0.831940
1717852817240000000,0.832193
1717852817250000000,0.832444
1717852817260000000,0.832691
1717852817270000000,0.832936
1717852817280000000,0.833179
1717852817290000000,0.833418
1717852817300000000,0.833655
1717852817310000000,0.833888
1717852817320000000,0.834119
1717852817330000000,0.834347
1717852817340000000,0.834572
1717852817350000000,0.834794
1717852817360000000,0.835012
1717852817370000000,0.835228
1717852817380000000,0.835441
1717852817390000000,0.835651
1717852817400000000,0.835858
1717852817410000000,0.836062
1717852817420000000,0.836263
1717852817430000000,0.836460
1717852817440000000,0.836655
1717852817450000000,0.836847
1717852817460000000,0.837035
1717852817470000000,0.837220
1717852817480000000,0.837403
1717852817490000000,0.837582
1717852817500000000,0.837758
1717852817510000000,0.837931
1717852817520000000,0.838101
1717852817530000000,0.838268
1717852817540000000,0.838431
1717852817550000000,0.838592
1717852817560000000,0.838749
1717852817570000000,0.838904
1717852817580000000,0.839055
1717852817590000000,0.839204
1717852817600000000,0.839349
1717852817610000000,0.839491
1717852817620000000,0.839630
1717852817630000000,0.839766
1717852817640000000,0.839899
1717852817650000000,0.840030
1717852817660000000,0.840157
1717852817670000000,0.840281
1717852817680000000,0.840402
1717852817690000000,0.840520
1717852817700000000,0.840636
1717852817710000000,0.840748
1717852817720000000,0.840858
1717852817730000000,0.840965
1717852817740000000,0.841069
1717852817750000000,0.841170
1717852817760000000,0.841269
1717852817770000000,0.841364
1717852817780000000,0.841457
1717852817790000000,0.841548
1717852817800000000,0.841636
1717852817810000000,0.841721
1717852817820000000,0.841803
1717852817830000000,0.841883
1717852817840000000,0.841961
1717852817850000000,0.842035
1717852817860000000,0.842108
1717852817870000000,0.842178
1717852817880000000,0.842246
1717852817890000000,0.842311
1717852817900000000,0.842374
1717852817910000000,0.842435
1717852817920000000,0.842494
1717852817930000000,0.842550
1717852817940000000,0.842604
1717852817950000000,0.842656
1717852817960000000,0.842707
1717852817970000000,0.842755
1717852817980000000,0.842801
1717852817990000000,0.842845
1717852818000000000,0.842887
1717852818010000000,0.842928
1717852818020000000,0.842967
1717852818030000000,0.843004
1717852818040000000,0.843039
1717852818050000000,0.843073
1717852818060000000,0.843105
1717852818070000000,0.843136
1717852818080000000,0.843165
1717852818090000000,0.843193
1717852818100000000,0.843219
1717852818110000000,0.843244
1717852818120000000,0.843268
1717852818130000000,0.843290
1717852818140000000,0.843312
1717852818150000000,0.843332
1717852818160000000,0.843351
1717852818170000000,0.843370
1717852818180000000,0.843387
1717852818190000000,0.843403
1717852818200000000,0.843419
1717852818210000000,0.843434
1717852818220000000,0.843448
1717852818230000000,0.843461
1717852818240000000,0.843474
1717852818250000000,0.843487
1717852818260000000,0.843498
1717852818270000000,0.843510
1717852818280000000,0.843521
1717852818290000000,0.843532
1717852818300000000,0.843542
1717852818310000000,0.843552
1717852818320000000,0.843562
1717852818330000000,0.843572
1717852818340000000,0.843583
1717852818350000000,0.843593
1717852818360000000,0.843603
1717852818370000000,0.843613
1717852818380000000,0.843624
1717852818390000000,0.843634
1717852818400000000,0.843646
1717852818410000000,0.843657
1717852818420000000,0.843669
1717852818430000000,0.843682
1717852818440000000,0.843695
1717852818450000000,0.843708
1717852818460000000,0.843723
1717852818470000000,0.843738
1717852818480000000,0.843754
1717852818490000000,0.843770
1717852818500000000,0.843788
1717852818510000000,0.843807
1717852818520000000,0.843826
1717852818530000000,0.843847
1717852818540000000,0.843869
1717852818550000000,0.843892
1717852818560000000,0.843916
1717852818570000000,0.843941
1717852818580000000,0.843968
1717852818590000000,0.843996
1717852818600000000,0.844026
1717852818610000000,0.844057
1717852818620000000,0.844090
1717852818630000000,0.844124
1717852818640000000,0.844160
1717852818650000000,0.844198
1717852818660000000,0.844237
1717852818670000000,0.844278
1717852818680000000,0.844321
1717852818690000000,0.844366
1717852818700000000,0.844413
1717852818710000000,0.844462
1717852818720000000,0.844512
1717852818730000000,0.844565
1717852818740000000,0.844620
1717852818750000000,0.844677
1717852818760000000,0.844737
1717852818770000000,0.844798
1717852818780000000,0.844862
1717852818790000000,0.844928
1717852818800000000,0.844997
1717852818810000000,0.845068
1717852818820000000,0.845141
1717852818830000000,0.845217
1717852818840000000,0.845295
1717852818850000000,0.845376
1717852818860000000,0.845459
1717852818870000000,0.845545
1717852818880000000,0.845634
1717852818890000000,0.845725
1717852818900000000,0.845819
1717852818910000000,0.845915
1717852818920000000,0.846015
1717852818930000000,0.846117
1717852818940000000,0.846222
1717852818950000000,0.846330
1717852818960000000,0.846440
1717852818970000000,0.846554
1717852818980000000,0.846670
1717852818990000000,0.846790
1717852819000000000,0.846912
1717852819010000000,0.847037
1717852819020000000,0.847165
1717852819030000000,0.847296
1717852819040000000,0.847430
1717852819050000000,0.847568
1717852819060000000,0.847708
1717852819070000000,0.847851
1717852819080000000,0.847997
1717852819090000000,0.848146
1717852819100000000,0.848299
1717852819110000000,0.848454
1717852819120000000,0.848613
1717852819130000000,0.848774
1717852819140000000,0.848939
1717852819150000000,0.849107
1717852819160000000,0.849278
1717852819170000000,0.849452
1717852819180000000,0.849629
1717852819190000000,0.849809
1717852819200000000,0.849993
1717852819210000000,0.850179
1717852819220000000,0.850368
1717852819230000000,0.850561
1717852819240000000,0.850757
1717852819250000000,0.850955
1717852819260000000,0.851157
1717852819270000000,0.851362
1717852819280000000,0.851570
1717852819290000000,0.851781
1717852819300000000,0.851995
1717852819310000000,0.852212
1717852819320000000,0.852432
1717852819330000000,0.852655
1717852819340000000,0.852880
1717852819350000000,0.853109
1717852819360000000,0.853341
1717852819370000000,0.853576
1717852819380000000,0.853813
1717852819390000000,0.854053
1717852819400000000,0.854297
1717852819410000000,0.854543
1717852819420000000,0.854791
1717852819430000000,0.855043
1717852819440000000,0.855297
1717852819450000000,0.855554
1717852819460000000,0.855814
1717852819470000000,0.856076
1717852819480000000,0.856341
1717852819490000000,0.856608
1717852819500000000,0.856878
1717852819510000000,0.857150
1717852819520000000,0.857425
1717852819530000000,0.857703
1717852819540000000,0.857983
1717852819550000000,0.858265
1717852819560000000,0.858549
1717852819570000000,0.858836
1717852819580000000,0.859125
1717852819590000000,0.859416
1717852819600000000,0.859710
1717852819610000000,0.860005
1717852819620000000,0.860303
1717852819630000000,0.860602
1717852819640000000,0.860904
1717852819650000000,0.861207
1717852819660000000,0.861513
1717852819670000000,0.861820
1717852819680000000,0.862129
1717852819690000000,0.862440
1717852819700000000,0.862753
1717852819710000000,0.863067
1717852819720000000,0.863383
1717852819730000000,0.863700
1717852819740000000,0.864019
1717852819750000000,0.864339
1717852819760000000,0.864661
1717852819770000000,0.864984
1717852819780000000,0.865309
1717852819790000000,0.865635
1717852819800000000,0.865961
1717852819810000000,0.866290
1717852819820000000,0.866619
1717852819830000000,0.866949
1717852819840000000,0.867280
1717852819850000000,0.867612
1717852819860000000,0.867945
1717852819870000000,0.868279
1717852819880000000,0.868613
1717852819890000000,0.868948
1717852819900000000,0.869284
1717852819910000000,0.869620
1717852819920000000,0.869957
1717852819930000000,0.870295
1717852819940000000,0.870633
1717852819950000000,0.870971
1717852819960000000,0.871309
1717852819970000000,0.871648
1717852819980000000,0.871987
1717852819990000000,0.872326
1717852820000000000,0.872665
1717852820010000000,0.873004
1717852820020000000,0.873343
1717852820030000000,0.873681
1717852820040000000,0.874020
1717852820050000000,0.874359
1717852820060000000,0.874697
1717852820070000000,0.875034
1717852820080000000,0.875372
1717852820090000000,0.875709
1717852820100000000,0.876045
1717852820110000000,0.876381
1717852820120000000,0.876716
1717852820130000000,0.877051
1717852820140000000,0.877384
1717852820150000000,0.877717
1717852820160000000,0.878049
1717852820170000000,0.878380
1717852820180000000,0.878711
1717852820190000000,0.879040
1717852820200000000,0.879368
1717852820210000000,0.879695
1717852820220000000,0.880020
1717852820230000000,0.880345
1717852820240000000,0.880668
1717852820250000000,0.880990
1717852820260000000,0.881310
1717852820270000000,0.881629
1717852820280000000,0.881946
1717852820290000000,0.882262
1717852820300000000,0.882577
1717852820310000000,0.882889
1717852820320000000,0.883200
1717852820330000000,0.883509
1717852820340000000,0.883816
1717852820350000000,0.884122
1717852820360000000,0.884425
1717852820370000000,0.884727
1717852820380000000,0.885027
1717852820390000000,0.885324
1717852820400000000,0.885620
1717852820410000000,0.885913
1717852820420000000,0.886204
1717852820430000000,0.886493
1717852820440000000,0.886780
1717852820450000000,0.887065
1717852820460000000,0.887347
1717852820470000000,0.887626
1717852820480000000,0.887904
1717852820490000000,0.888179
1717852820500000000,0.888451
1717852820510000000,0.888721
1717852820520000000,0.888989
1717852820530000000,0.889253
1717852820540000000,0.889516
1717852820550000000,0.889775
1717852820560000000,0.890032
1717852820570000000,0.890286
1717852820580000000,0.890538
1717852820590000000,0.890787
1717852820600000000,0.891033
1717852820610000000,0.891276
1717852820620000000,0.891516
1717852820630000000,0.891754
1717852820640000000,0.891988
1717852820650000000,0.892220
1717852820660000000,0.892449
1717852820670000000,0.892675
1717852820680000000,0.892898
1717852820690000000,0.893117
1717852820700000000,0.893334
1717852820710000000,0.893548
1717852820720000000,0.893759
1717852820730000000,0.893967
1717852820740000000,0.894172
1717852820750000000,0.894374
1717852820760000000,0.894573
1717852820770000000,0.894768
1717852820780000000,0.894961
1717852820790000000,0.895150
1717852820800000000,0.895337
1717852820810000000,0.895520
1717852820820000000,0.895700
1717852820830000000,0.895877
1717852820840000000,0.896051
1717852820850000000,0.896222
1717852820860000000,0.896390
1717852820870000000,0.896555
1717852820880000000,0.896716
1717852820890000000,0.896875
1717852820900000000,0.897030
1717852820910000000,0.897183
1717852820920000000,0.897332
1717852820930000000,0.897478
1717852820940000000,0.897622
1717852820950000000,0.897762
1717852820960000000,0.897899
1717852820970000000,0.898033
1717852820980000000,0.898164
1717852820990000000,0.898292
1717852821000000000,0.898417
1717852821010000000,0.898540
1717852821020000000,0.898659
1717852821030000000,0.898775
1717852821040000000,0.898889
1717852821050000000,0.899000
1717852821060000000,0.899107
1717852821070000000,0.899212
1717852821080000000,0.899314
1717852821090000000,0.899414
1717852821100000000,0.899510
1717852821110000000,0.899604
1717852821120000000,0.899696
1717852821130000000,0.899784
1717852821140000000,0.899870
1717852821150000000,0.899954
1717852821160000000,0.900034
1717852821170000000,0.900113
1717852821180000000,0.900188
1717852821190000000,0.900262
1717852821200000000,0.900333
1717852821210000000,0.900401
1717852821220000000,0.900467
1717852821230000000,0.900531
1717852821240000000,0.900593
1717852821250000000,0.900652
1717852821260000000,0.900709
1717852821270000000,0.900764
1717852821280000000,0.900817
1717852821290000000,0.900868
1717852821300000000,0.900916
1717852821310000000,0.900963
1717852821320000000,0.901008
1717852821330000000,0.901051
1717852821340000000,0.901092
1717852821350000000,0.901132
1717852821360000000,0.901169
1717852821370000000,0.901205
1717852821380000000,0.901240
1717852821390000000,0.901272
1717852821400000000,0.901303
1717852821410000000,0.901333
1717852821420000000,0.901361
1717852821430000000,0.901388
1717852821440000000,0.901413
1717852821450000000,0.901438
1717852821460000000,0.901461
1717852821470000000,0.901482
1717852821480000000,0.901503
1717852821490000000,0.901523
1717852821500000000,0.901541
